ConflictId,Location,Lat,Lng,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-52,South Vietnam,14.058324,108.277199,Government of South Vietnam,Government of United States of America,FNL,1063,,1,South Vietnam,1964,2,1,4,4/30/1955,3,4/30/1955,3,1,12/31/1964,5,817,2,,,817,3,4/1/2014
1-53,"Hungary, Russia (Soviet Union)",,,Government of Hungary,,Government of Russia (Soviet Union),365,,2,,1956,2,1,2,10/23/1956,1,10/23/1956,1,1,11/14/1956,1,310,,365,,"310, 365",1,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1956,1,0,3,7/20/1955,2,12/31/1956,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1957,1,0,3,7/20/1955,2,12/31/1956,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1958,1,1,3,7/20/1955,2,12/31/1956,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1959,1,1,3,7/20/1955,2,12/31/1956,5,1,12/31/1959,5,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1961,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1962,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1963,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1964,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1965,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1966,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1967,1,1,3,7/20/1955,2,12/31/1961,5,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NNC,1064,,1,Nagaland,1968,1,1,3,7/20/1955,2,12/31/1961,5,1,6/15/1968,1,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,1992,1,1,3,7/20/1955,2,8/5/1992,1,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,1993,1,1,3,7/20/1955,2,8/5/1992,1,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,1994,1,1,3,7/20/1955,2,8/5/1992,1,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,1995,1,1,3,7/20/1955,2,8/5/1992,1,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,1996,1,1,3,7/20/1955,2,8/5/1992,1,0,,,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,1997,1,1,3,7/20/1955,2,8/5/1992,1,1,8/1/1997,1,750,,,,750,3,4/1/2014
1-54,India,20.593684,78.96288,Government of India,,NSCN - IM,1065,,1,Nagaland,2000,1,1,3,7/20/1955,2,8/2/2000,1,1,12/31/2000,5,750,,,,750,3,4/1/2014
1-55,"Egypt, France, Israel, United Kingdom",,,Government of Egypt,,"Government of France, Government of Israel, Government of United Kingdom","220, 666, 200",,1,Suez,1956,2,1,2,10/31/1956,1,10/31/1956,1,1,11/6/1956,1,651,,"220, 666, 200",,"651, 220, 666, 200",2,4/1/2014
1-56,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,KNPP,1067,,1,Karenni,1957,1,0,3,12/31/1957,6,12/31/1957,6,1,12/31/1957,5,775,,,,775,3,4/1/2014
1-56,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,KNPP,1067,,1,Karenni,1987,1,0,3,12/31/1957,6,12/31/1987,5,1,12/31/1987,5,775,,,,775,3,4/1/2014
1-56,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,KNPP,1067,,1,Karenni,1992,1,0,3,12/31/1957,6,9/22/1992,1,1,11/6/1992,4,775,,,,775,3,4/1/2014
1-56,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,KNPP,1067,,1,Karenni,1996,1,0,3,12/31/1957,6,3/6/1996,2,1,10/6/1996,2,775,,,,775,3,4/1/2014
1-56,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,KNPP,1067,,1,Karenni,2005,1,0,3,12/31/1957,6,1/16/2005,1,1,1/25/2005,1,775,,,,775,3,4/1/2014
1-57,Cameroon,7.369722,12.354722,Government of France,,UPC,1418,,1,Cameroon,1957,1,0,1,9/30/1957,3,9/30/1957,3,0,,,220,,,,471,4,4/1/2014
1-57,Cameroon,7.369722,12.354722,Government of France,,UPC,1418,,1,Cameroon,1958,1,0,1,9/30/1957,3,9/30/1957,3,0,,,220,,,,471,4,4/1/2014
1-57,Cameroon,7.369722,12.354722,Government of France,,UPC,1418,,1,Cameroon,1959,1,0,1,9/30/1957,3,9/30/1957,3,1,12/31/1959,5,220,,,,471,4,4/1/2014
1-58,"Honduras, Nicaragua",15.7894053,-86.4636344,Government of Honduras,,Government of Nicaragua,93,,1,Common Border,1957,1,0,2,5/1/1957,1,5/1/1957,1,1,5/7/1957,1,91,,93,,"91, 93",5,4/1/2014
1-59,"Mauritania, Morocco",33.6180646,-7.5059419,Government of France,Government of Spain,NLA,1419,,1,Morocco/Mauritania,1957,1,0,1,1/12/1957,2,1/12/1957,2,0,,,220,230,,,435,4,4/1/2014
1-59,"Mauritania, Morocco",33.6180646,-7.5059419,Government of France,Government of Spain,NLA,1419,,1,Morocco/Mauritania,1958,1,0,1,1/12/1957,2,1/12/1957,2,1,6/30/1958,4,220,230,,,435,4,4/1/2014
1-60,"Mauritania, Morocco",33.6180646,-7.5059419,Government of Spain,Government of France,NLA,1419,,1,Morocco/Spanish territories,1957,1,0,1,11/23/1957,2,11/23/1957,2,0,,,230,220,,,600,4,4/1/2014
1-60,"Mauritania, Morocco",33.6180646,-7.5059419,Government of Spain,Government of France,NLA,1419,,1,Morocco/Spanish territories,1958,1,0,1,11/23/1957,2,11/23/1957,2,1,6/30/1958,1,230,220,,,600,4,4/1/2014
1-61,Oman,21.512583,55.923255,Government of Oman,Government of United Kingdom,State of Oman/Free Oman,1068,,1,Oman,1957,1,0,4,7/31/1957,3,7/31/1957,3,1,8/26/1957,1,698,200,,,698,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,Military faction (free Officers Movement),1069,,2,,1958,1,0,3,7/14/1958,1,7/14/1958,1,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,Military faction (forces of Abdul Wahab al-Shawaf),1070,,2,,1959,1,0,3,7/14/1958,1,7/14/1958,1,1,3/10/1959,1,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,"Military faction (forces of Abd as-Salam Arif), NCRC","1071, 1072",,2,,1963,2,1,3,7/14/1958,1,2/8/1963,1,1,11/20/1963,1,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1982,1,1,3,7/14/1958,1,8/1/1982,1,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1983,1,1,3,7/14/1958,1,8/1/1982,1,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1984,1,1,3,7/14/1958,1,8/1/1982,1,1,12/31/1984,5,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1987,1,1,3,7/14/1958,1,12/31/1987,5,1,12/31/1987,5,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1991,1,1,3,7/14/1958,1,12/31/1991,5,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1992,1,1,3,7/14/1958,1,12/31/1991,5,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1993,1,1,3,7/14/1958,1,12/31/1991,5,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1994,1,1,3,7/14/1958,1,12/31/1991,5,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1995,1,1,3,7/14/1958,1,12/31/1991,5,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,SCIRI,1073,,2,,1996,1,1,3,7/14/1958,1,12/31/1991,5,1,12/31/1996,5,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,"Albania, Australia, Azerbaijan, Bulgaria, Czech Republic, Denmark, Dominican Republic, El Salvador, Estonia, Georgia, Honduras, Italy, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Netherlands, Nicaragua, Norway, Philippines, Poland, Portugal, South Korea , Rumania, Slovakia, Spain, Tonga, Ukraine, United Kingdom, United States of America","Al-Mahdi Army, Ansar al-Islam, ISIS","1074, 1075, 1076",,2,,2004,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,"339, 900, 373, 355, 316, 390, 42, 92, 366, 372, 91, 325, 705, 367, 368, 343, 359, 712, 210, 93, 385, 840, 290, 235, 732, 360, 317, 230, 972, 369, 200, 2",,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, Denmark, El Salvador, Estonia, Georgia, Italy, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Netherlands, Norway, Poland, Portugal, South Korea , Rumania, Slovakia, Ukraine, United Kingdom, United States of America","Ansar al-Islam, ISIS, RJF","1075, 1076, 1077",,2,,2005,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 343, 359, 712, 210, 385, 290, 235, 732, 360, 317, 369, 200, 2",,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, Denmark, El Salvador, Estonia, Georgia, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Poland, South Korea, Romania, Slovakia, United Kingdom, United States of America","Ansar al-Islam, ISIS, RJF","1075, 1076, 1077",,2,,2006,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 732, 360, 317, 200, 2",,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, Denmark, El Salvador, Estonia, Georgia, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Poland, Romania, Slovakia, South Korea, Tonga, United Kingdom, United States of America","Al-Mahdi Army, RJF, Ansar al-Islam, ISIS","1074, 1075, 1076, 1077",,2,,2007,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2   ",,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,"Albania, Armenia, Australia, Azerbaijan, Bosnia-Herzegovina, Bulgaria, Czech Republic, El Salvador, Estonia, Georgia, Kazakhstan, Latvia, Lithuania, Macedonia, FYR, Moldova, Mongolia, Poland, Rumania, South Korea, Tonga, Ukraine, United Kingdom, United States of America","Al-Mahdi Army, ISIS","1074, 1076",,2,,2008,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2   ",,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,"Australia, El Salvador, Estonia, United Kingdom, United States of America",ISIS,1076,,2,,2009,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,"900, 92, 366, 200, 2 ",,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,United States of America,ISIS,1076,,2,,2010,2,1,4,7/14/1958,1,4/4/2004,1,0,,,645,2,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,United States of America,"ISIS, Ansar al-Islam","1076, 1075",,2,,2011,1,1,4,7/14/1958,1,4/4/2004,1,0,,,645,2,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,ISIS,1076,,2,,2012,1,1,3,7/14/1958,1,4/4/2004,1,0,,,645,,,,645,2,4/1/2014
1-62,Iraq,33.223191,43.679291,Government of Iraq,,ISIS,1076,,2,,2013,2,1,3,7/14/1958,1,4/4/2004,1,0,,,645,,,,645,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,,Independent Nasserite Movement/Mourabitoun militia,1078,,2,,1958,2,1,3,5/15/1958,2,5/15/1958,2,1,7/31/1958,2,660,,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,,NSF,1079,,2,,1975,1,1,3,5/15/1958,2,9/9/1975,2,0,,,660,,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,,"LAA, NSF","1080, 1079",,2,,1976,2,1,3,5/15/1958,2,9/9/1975,2,1,10/21/1976,1,660,,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,,NSF,1079,,2,,1982,1,1,3,5/15/1958,2,9/1/1982,2,0,,,660,,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,"Government of France, Government of United States of America","Amal, NSF","1081, 1079",Government of Syria,2,,1983,1,1,4,5/15/1958,2,9/1/1982,2,0,,,660,"220, 2",,652,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,"Government of France, Government of United States of America","Amal, NSF","1081, 1079",,2,,1984,2,1,4,5/15/1958,2,9/1/1982,2,0,,,660,"220, 2",,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,,NUF,1082,,2,,1985,1,1,3,5/15/1958,2,9/1/1982,2,0,,,660,,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,,"Lebanese Forces - Hobeika faction, NUF","1083, 1082",,2,,1986,1,1,3,5/15/1958,2,9/1/1982,2,1,12/31/1986,5,660,,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,Government of Syria,"Forces of Michel Aoun, Lebanese Forces","1084, 1085",,2,,1989,1,1,4,5/15/1958,2,3/14/1989,1,0,,,660,652,,,660,2,4/1/2014
1-63,Lebanon,33.854721,35.862285,Government of Lebanon,Government of Syria,Forces of Michel Aoun,1084,,2,,1990,1,1,4,5/15/1958,2,3/14/1989,1,1,10/13/1990,1,660,652,,,660,2,4/1/2014
1-64,Malaysia,4.210484,101.975766,Government of Malaysia,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,1038,,2,,1958,1,0,4,12/31/1957,5,12/31/1958,5,0,,,820,"900, 920, 200",,,820,3,4/1/2014
1-64,Malaysia,4.210484,101.975766,Government of Malaysia,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,1038,,2,,1959,1,0,4,12/31/1957,5,12/31/1958,5,0,,,820,"900, 920, 200",,,820,3,4/1/2014
1-64,Malaysia,4.210484,101.975766,Government of Malaysia,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,1038,,2,,1960,1,0,4,12/31/1957,5,12/31/1958,5,1,7/31/1960,1,820,"900, 920, 200",,,820,3,4/1/2014
1-64,Malaysia,4.210484,101.975766,Government of Malaysia,,CPM,1038,,2,,1974,1,0,3,12/31/1957,5,1/15/1974,2,0,,,820,,,,820,3,4/1/2014
1-64,Malaysia,4.210484,101.975766,Government of Malaysia,,CPM,1038,,2,,1975,1,0,3,12/31/1957,5,1/15/1974,2,1,12/31/1975,5,820,,,,820,3,4/1/2014
1-64,Malaysia,4.210484,101.975766,Government of Malaysia,,CPM,1038,,2,,1981,1,0,3,12/31/1957,5,12/31/1981,5,1,12/31/1981,5,820,,,,820,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,,Pathet Lao,1086,,2,,1959,2,1,3,11/12/1959,1,11/12/1959,1,0,,,812,,,,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,Government of Thailand,"Neutralists, Pathet Lao","1087, 1086",,2,,1960,2,1,4,11/12/1959,1,11/12/1959,1,0,,,812,800,,,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,Government of Thailand,Pathet Lao,1086,,2,,1961,2,1,4,11/12/1959,1,11/12/1959,1,1,4/26/1961,1,812,800,,,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1963,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1964,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1965,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1966,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1967,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1968,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of Thailand, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1969,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 800, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1970,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1971,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1972,2,1,4,11/12/1959,1,12/31/1963,5,0,,,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,"Government of South Vietnam, Government of United States of America",Pathet Lao,1086,Government of Vietnam (North Vietnam),2,,1973,2,1,4,11/12/1959,1,12/31/1963,5,1,9/14/1973,1,812,"817, 2",,816,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,,LRM,1088,,2,,1989,1,1,3,11/12/1959,1,8/25/1989,1,0,,,812,,,,812,3,4/1/2014
1-65,Laos,19.85627,102.495496,Government of Laos,,LRM,1088,,2,,1990,1,1,3,11/12/1959,1,8/25/1989,1,1,4/10/1990,5,812,,,,812,3,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1961,2,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,FNLA,1420,,1,Angola,1962,2,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1963,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1964,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1965,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA, UNITA","1420, 1250, 1421",,1,Angola,1966,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"MPLA, UNITA","1250, 1421",,1,Angola,1967,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1968,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1969,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1970,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1971,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1972,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1973,1,1,1,2/4/1961,1,2/4/1961,1,0,,,235,,,,540,4,4/1/2014
1-66,Angola,-11.202692,17.873887,Government of Portugal,,"FNLA, MPLA","1420, 1250",,1,Angola,1974,1,1,1,2/4/1961,1,2/4/1961,1,1,10/21/1974,1,235,,,,540,4,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,NSH,1089,,1,Shan,1959,1,0,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSIA,1090,,1,Shan,1960,1,0,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSIA,1090,,1,Shan,1961,1,0,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SNUF,1091,,1,Shan,1962,1,0,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SNUF,1091,,1,Shan,1963,1,0,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1964,2,1,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1965,2,1,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1966,2,1,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1967,2,1,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1968,2,1,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,"SSA, SSNLO, SURA","1092, 1093, 1094",,1,Shan,1969,2,1,3,11/22/1959,1,11/22/1959,1,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,"SSA, SSNLO, SURA","1092, 1093, 1094",,1,Shan,1970,2,1,3,11/22/1959,1,11/22/1959,1,1,12/31/1970,5,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1972,1,1,3,11/22/1959,1,12/31/1972,5,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SSA,1092,,1,Shan,1973,1,1,3,11/22/1959,1,12/31/1972,5,1,12/31/1973,5,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,"SSRA, SURA","1095, 1094",,1,Shan,1976,1,1,3,11/22/1959,1,8/31/1976,4,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SURA,1094,,1,Shan,1977,1,1,3,11/22/1959,1,8/31/1976,4,0,,,775,,,,775,3,4/1/2014
1-67,Myanmar (Burma),21.913965,95.956223,Government of Myanmar (Burma),,SURA,1094,,1,Shan,1978,1,1,3,11/22/1959,1,8/31/1976,4,0,,,775,,,,775,3,4/1/2014
